glottocode,pref_name_for_society,title,definition,category,var_id,code,code_description
amah1246,Amahuaca,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,1.0,Absence or near absence of slavery
amah1246,Amahuaca,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,2.0,(2 of 10)
amah1246,Amahuaca,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,2.0,(2 of 10)
amah1246,Amahuaca,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,NA,Missing data
amah1246,Amahuaca,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,5.0,moderately strong inculcation (5 of 10)
amah1246,Amahuaca,(Semi)divine ruler,"Ruler is considered divine, semi-divine, or sacred, or traces his descent from a god",Political Organization,CARNEIRO_326,0.0,absent
amah1246,Amahuaca,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,5.0,moderately strong inculcation (5 of 10)
amah1246,Amahuaca,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,2.0,(2 of 10)
amha1245,Amhara,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,NA,Missing data
amha1245,Amhara,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,0.0,"no inculcation, or opposite trait (0 of 10)"
amha1245,Amhara,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,6.0,(6 of 10)
amha1245,Amhara,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,NA,Missing data
amha1245,Amhara,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,NA,Missing data
amha1245,Amhara,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,0.0,"no inculcation, or opposite trait (0 of 10)"
amha1245,Amhara,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,NA,Missing data
amha1245,Amhara,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,4.0,Hereditary slavery present and of at least modest social significance
amha1245,Amhara,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,6.0,(6 of 10)
amha1245,Amhara,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,NA,Missing data
amha1245,Amhara,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,6.0,(6 of 10)
amha1245,Amhara,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,NA,Missing data
amha1245,Amhara,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,NA,Missing data
anci1242,Classical Athens,(Semi)divine ruler,"Ruler is considered divine, semi-divine, or sacred, or traces his descent from a god",Political Organization,CARNEIRO_326,0.0,absent
anci1244,Hebrews,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,NA,Missing data
anci1244,Hebrews,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,4.0,Hereditary slavery present and of at least modest social significance
anci1244,Hebrews,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,NA,Missing data
anci1244,Hebrews,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,10.0,extremely strong inculcation (10 of 10)
anci1244,Hebrews,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,9.0,(9 of 10)
anci1244,Hebrews,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,9.0,(9 of 10)
anci1244,Hebrews,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,10.0,extremely strong inculcation (10 of 10)
anci1244,Hebrews,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,9.0,(9 of 10)
anci1244,Hebrews,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,NA,Missing data
anci1244,Hebrews,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,NA,Missing data
anci1244,Hebrews,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,9.0,(9 of 10)
anci1244,Hebrews,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,9.0,(9 of 10)
anci1244,Hebrews,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,9.0,(9 of 10)
aona1235,Ao,(Semi)divine ruler,"Ruler is considered divine, semi-divine, or sacred, or traces his descent from a god",Political Organization,CARNEIRO_326,0.0,absent
asan1239,Ashanti,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,NA,Missing data
asan1239,Ashanti,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,NA,Missing data
asan1239,Ashanti,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,NA,Missing data
asan1239,Ashanti,(Semi)divine ruler,"Ruler is considered divine, semi-divine, or sacred, or traces his descent from a god",Political Organization,CARNEIRO_326,1.0,present
asan1239,Ashanti,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,5.0,moderately strong inculcation (5 of 10)
asan1239,Ashanti,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,NA,Missing data
asan1239,Ashanti,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,NA,Missing data
asan1239,Ashanti,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,2.0,"Incipient or nonhereditary slavery, i.e., where slave status is temporary and not transmitted to the children of slaves"
asan1239,Ashanti,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,NA,Missing data
asan1239,Ashanti,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,NA,Missing data
asan1239,Ashanti,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,5.0,moderately strong inculcation (5 of 10)
asan1239,Ashanti,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,NA,Missing data
asan1239,Ashanti,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,8.0,(8 of 10)
asan1239,Ashanti,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,8.0,(8 of 10)
atay1247,Atayal,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,6.0,(6 of 10)
atay1247,Atayal,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,6.0,(6 of 10)
atay1247,Atayal,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,NA,Missing data
atay1247,Atayal,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,6.0,(6 of 10)
atay1247,Atayal,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,6.0,(6 of 10)
atay1247,Atayal,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,NA,Missing data
atay1247,Atayal,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,6.0,(6 of 10)
atay1247,Atayal,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,6.0,(6 of 10)
atay1247,Atayal,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,NA,Missing data
atay1247,Atayal,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,6.0,(6 of 10)
atay1247,Atayal,(Semi)divine ruler,"Ruler is considered divine, semi-divine, or sacred, or traces his descent from a god",Political Organization,CARNEIRO_326,0.0,absent
atay1247,Atayal,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,2.0,"Incipient or nonhereditary slavery, i.e., where slave status is temporary and not transmitted to the children of slaves"
atay1247,Atayal,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,6.0,(6 of 10)
atay1247,Atayal,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,NA,Missing data
bali1278,Balinese,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,1.0,Absence or near absence of slavery
bali1278,Balinese,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,3.0,(3 of 10)
bali1278,Balinese,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,5.0,moderately strong inculcation (5 of 10)
bali1278,Balinese,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,2.0,(2 of 10)
bali1278,Balinese,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,2.0,(2 of 10)
bali1278,Balinese,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,5.0,moderately strong inculcation (5 of 10)
bali1278,Balinese,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,3.0,(3 of 10)
bali1278,Balinese,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,5.0,moderately strong inculcation (5 of 10)
bali1278,Balinese,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,5.0,moderately strong inculcation (5 of 10)
bali1278,Balinese,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,2.0,(2 of 10)
bali1278,Balinese,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,5.0,moderately strong inculcation (5 of 10)
bali1278,Balinese,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,2.0,(2 of 10)
bali1278,Balinese,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,5.0,moderately strong inculcation (5 of 10)
bamb1269,Bambara,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,4.0,Hereditary slavery present and of at least modest social significance
bamb1269,Bambara,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,2.0,(2 of 10)
